range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-77.9157049787092,0.4125467532584776,0.838323673215401,0.8366480354454154,-0.5548549617543823
long,EmpiricalLinear,3.0,-62.65695160769329,0.45831771618513534,0.8004584337476435,0.9017014526456233,-0.696988066202418
long,Bayes(range),0.0,-60.00301634141412,0.5056793741662571,0.7570871070788314,0.881745526952234,-0.6734389249828436
long,Equal,0.0,4.176796381735348,1.0486080261097446,-0.04454328506270944,1.3756531841054678,-1.1170773035288688
long,LLM(Combined),,,0.0,1.0,1.0088564505058548,-0.6879500000000001
medium,EmpiricalLinear,3.0,-71.93752151579648,0.42863609947318654,0.8720780026284976,0.748417997185898,-0.21059417893240787
medium,Bayes(range),0.0,-49.3749589221593,0.5846836565119578,0.7619820820350229,0.8639022676586537,-0.5150091455358298
medium,Equal,0.0,-24.283734987760724,0.7680091428350713,0.5893228649538577,1.011719178256582,-0.7105
medium,LLM(Combined),,,0.0,1.0,0.7748652617797778,-0.17941304347826076
medium,Bayes(stimulus),0.0,,0.7415013609440733,0.6233190538665134,0.960520659693279,-0.4906877703913331
short,Bayes(range),0.0,-94.75040154769353,0.35704420940520987,0.8873170358530356,0.5503842030640763,-0.28310969960393995
short,Equal,0.0,-87.2539413085756,0.3873554990040747,0.867372456420394,0.5830031283009512,-0.33662391304347816
short,EmpiricalLinear,3.0,-62.41810098737736,0.47536373469632337,0.8002593919380178,0.5893017683558812,-0.08590636643918667
short,LLM(Combined),,,0.0,1.0,0.3505255802239036,-0.12573260869565198
short,Bayes(stimulus),0.0,,0.4522896364062724,0.8222484429766963,0.6403357885215294,-0.38406601627181436
