model,mse,r_squared,aic,bic
Basic Single-Stage,0.006723812666545019,0.7219285287382292,-146.05853630474184,-143.25614154141752
Basic Two-Stage,0.0070154031422866225,0.7098694490736777,-144.78513695437718,-141.98274219105286
Weber Single-Stage,0.008336012278115765,0.6552540480246711,-139.61151100486558,-136.80911624154126
Weber Two-Stage,0.008500574124110516,0.6484483922310473,-139.0251182467937,-136.2227234834694
Linear Regression,0.003330150360183367,0.8622775713567087,-167.13312743409773,-164.33073267077341
