model,mse,r_squared,aic,bic
Basic Single-Stage,0.17557155853609546,0.9541747558802228,-48.19108647699319,-45.388691713668884
Basic Two-Stage,0.1968101539566173,0.9486313533609219,-44.765318580836436,-41.96292381751213
Weber Single-Stage,0.2585966261401099,0.9325047085061615,-36.574459770373835,-33.77206500704953
Weber Two-Stage,0.28733504146129507,0.9250038073995731,-33.41308615974978,-30.61069139642547
Linear Regression,0.1673267105017943,0.9563267113395955,-49.634031533060465,-46.83163676973616
