range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-57.21056810769902,0.4615726641866093,0.3741453803006698,1.1816538645795034,-0.7793243243243242
long,Combo_NonOracle,0.0,-56.92632768140656,0.4633490142469622,0.3693189413767225,1.1714708008404078,-0.7936730587586052
long,EmpiricalLinear,2.0,-50.03807460321059,0.48179129752007066,0.31811489567716356,1.1683615035916424,-0.8075178791370095
long,Combo_Oracle,0.0,-17.659515582168144,0.7876967466563083,-0.8226840980216212,0.828534616042904,-0.07772761394518785
long,LLM(Combined),,,0.0,1.0,1.1119976018348627,-0.7062162162162162
medium,Combo_Oracle,0.0,-62.959235570700585,0.4725958435258929,0.8215879683559837,0.7578806057113131,0.022693715544449048
medium,EmpiricalLinear,2.0,-54.90128205506662,0.49598691247084215,0.8034899449630963,0.8744602582017095,-0.42785077032389024
medium,Combo_NonOracle,0.0,-48.67220651818717,0.5602170225944852,0.749298492523134,0.9244798583883361,-0.509511882287702
medium,Equal,0.0,-33.19968403075614,0.6735221918074733,0.6376333984745144,1.0086625424411324,-0.5941452380952381
medium,LLM(Combined),,,0.0,1.0,0.8347124288097809,-0.18343095238095225
short,Combo_Oracle,0.0,-50.57354192333218,0.48554700883006996,0.8296058913297603,0.5204350067404725,0.05493673323158405
short,Combo_NonOracle,0.0,-41.59265069308366,0.5520146328950506,0.7797615258778894,0.6148677979951764,-0.22932399271949458
short,EmpiricalLinear,2.0,-38.910829585834534,0.5417168390551752,0.7879019477243407,0.5940007388917021,-0.1189013567625461
short,Equal,0.0,-34.57710095679417,0.6102060541910648,0.7308805829252463,0.6783541776135193,-0.3437657142857142
short,LLM(Combined),,,0.0,1.0,0.3439887315430135,-0.0669085714285713
