range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,,0.10081802148648222,,,0.1754455240800134,0.15891720413089072
medium,,0.15091686034703977,,,-0.06853945796836931,0.11087505220718494
long,,0.08163334661933416,,,0.5088012964924107,0.06532116038927321
