model,mse,r_squared,aic,bic
Basic Single-Stage,0.019700750470666675,0.7713186582821067,-113.81143372420009,-111.00903896087577
Basic Two-Stage,0.019700986631196776,0.7713159169902475,-113.81107412298333,-111.00867935965901
Weber Single-Stage,0.020136615447247628,0.7662592475860126,-113.15497392641349,-110.35257916308917
Weber Two-Stage,0.020239195948242746,0.765068519007597,-113.00254260117336,-110.20014783784904
Linear Regression,0.0169413785462939,0.8033487514962612,-118.33811568686086,-115.53572092353654
