range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,144.5613307312144,4.244454499697222,-2.058640747028863,2.012222606472753,0.6856
long,Combo_NonOracle,0.0,144.7396186247325,4.252028598059989,-2.0695665872190143,1.2690606951471215,0.3657596949831505
long,EmpiricalLinear,2.0,155.92333505598833,4.568721244578596,-2.5438393566492006,2.9510740062204466,0.9158730105149568
long,Combo_Oracle,0.0,176.127486715527,5.819852205373909,-4.750539845907563,1.9073041302402163,-1.4872770175273546
long,LLM(Combined),,,0.0,1.0,4.7434514162158345,3.7430000000000008
medium,EmpiricalLinear,2.0,101.91560785609022,2.662208598733666,-2.024131516970246,4.712387045716452,4.266014701040432
medium,Equal,0.0,114.97227598437905,3.1573174531554473,-3.2535643881208394,3.8243932120010884,3.6106
medium,Combo_NonOracle,0.0,143.34857706494358,4.193290595287426,-6.502852882968927,2.7766583579400907,2.70025433063775
medium,Combo_Oracle,0.0,180.19267900073112,6.061315101628754,-14.676540690063486,0.9560032199612225,0.6733662600433497
medium,LLM(Combined),,,0.0,1.0,6.645084553261907,6.3816999999999995
short,EmpiricalLinear,2.0,87.8887788869464,2.313792119804616,-0.059600984397810475,4.782667955129686,4.377229186780645
short,Equal,0.0,109.41304561730256,2.9865845877858543,-0.7654007916872836,3.8093419173132785,3.58773
short,Combo_NonOracle,0.0,144.8969333926587,4.258722931187905,-2.5896528460417025,2.675699121566201,2.491146166116112
short,Combo_Oracle,0.0,176.45431061799022,5.838903989402844,-5.747709014837101,1.1629368779225482,0.8139107574840158
short,LLM(Combined),,,0.0,1.0,6.563198979384977,6.280230000000001
