model,mse,r_squared,aic,bic
Basic Single-Stage,0.00411106222222224,0.9120353604938399,-160.81491857241122,-158.0125238090869
Basic Two-Stage,0.004111193469627799,0.9120325521854048,-160.81396105787988,-158.01156629455556
Weber Single-Stage,0.005542511607311899,0.8814065540383974,-151.85381344682725,-149.05141868350293
Weber Two-Stage,0.005542978794792736,0.8813965576004668,-151.85128525984805,-149.04889049652374
Linear Regression,0.004091194189916236,0.912460477946465,-160.9602192808249,-158.1578245175006
