model,mse,r_squared,aic,bic
Basic Single-Stage,0.002963531359555576,0.9426038494555882,-170.63108949530962,-167.8286947319853
Basic Two-Stage,0.0029636626632779206,0.9426013064326536,-170.62976077789682,-167.8273660145725
Weber Single-Stage,0.0028577554186095407,0.9446524634548765,-171.7210675154579,-168.91867275213357
Weber Two-Stage,0.0028577565614729557,0.9446524413204859,-171.7210555221634,-168.91866075883908
Linear Regression,0.002857282183053649,0.9446616288376288,-171.7260340969983,-168.92363933367398
