range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,11.757513534792585,0.2867018897665192,,,-0.5994042560910261,0.23521755130669833
medium,15.547700765575104,0.16781961411587867,,1.10989010989011,-0.3052406851730583,0.23520721737985426
long,7.978585242177364,0.3148340230192442,,,-0.3255595232890728,0.23521755130669839
