range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-157.29811578891614,0.20742589038015483,0.40551526201791666,0.2155821619244041,-0.13315599999999997
long,EmpiricalLinear,3.0,-150.76267083005962,0.20853952063144568,0.3991147749786643,0.2510159158137717,-0.2006333468011296
long,Bayes(range),0.0,-148.1240615060839,0.22735545274607977,0.2857906480053606,0.18327000095348847,-0.1203559467332979
long,Bayes(stimulus),0.0,-142.40918642855843,0.2407269767362767,0.19931018010518775,0.19011593311335398,-0.09776407620954398
long,LLM(Combined),,,0.0,1.0,0.28408189407281836,-0.17145599999999997
medium,Equal,0.0,-168.29291212658322,0.1858288628012344,0.4044402251072037,0.1489381287313628,-0.046075000000000005
medium,EmpiricalLinear,3.0,-166.64704078832065,0.177911257229733,0.4541090731175146,0.16783644632434008,-0.11265933173656194
medium,Bayes(stimulus),0.0,-160.85616824630296,0.20017532279204253,0.30893309742127295,0.13875741423811233,-0.04972321464554584
medium,Bayes(range),0.0,-153.70350533527764,0.21501767318687573,0.20265305539864586,0.12007268908943326,-0.038680891352536474
medium,LLM(Combined),,,0.0,1.0,0.22682361790607256,-0.11367000000000001
short,Bayes(range),0.0,-185.2951951854556,0.15677369417600576,0.0394058999840623,0.13748322214303585,0.0790349959867012
short,EmpiricalLinear,3.0,-184.09800316621397,0.14942210904082145,0.12738383325540836,0.12242333127200822,0.017710678537691493
short,Bayes(stimulus),0.0,-180.84324230469971,0.16391087843132723,-0.050047840875772964,0.1298910781867327,0.06769888954704033
short,Equal,0.0,-166.99570766085202,0.1882551460120015,-0.3851195017321811,0.1602423805988915,0.082144
short,LLM(Combined),,,0.0,1.0,0.12578773604767676,-0.01045599999999999
