model,mse,r_squared,aic,bic
Basic Single-Stage,0.013067466190602405,0.8172613621122734,-126.12659335002871,-123.3241985867044
Basic Two-Stage,0.014220653242386382,0.8011349128068743,-123.58968798781173,-120.78729322448741
Weber Single-Stage,0.014350487734135931,0.7993192755726092,-123.31705001893084,-120.51465525560653
Weber Two-Stage,0.015632090049773877,0.7813970358623691,-120.75096362501759,-117.94856886169327
Linear Regression,0.015506222779462977,0.7831571945033611,-120.99348133468354,-118.19108657135922
