model,mse,r_squared,aic,bic
Basic Single-Stage,5.8667926742222205,0.6456753519012919,30.539623932352164,31.955724334556585
Basic Two-Stage,5.867118568699609,0.6456556695207425,30.54045714409677,31.95655754630119
Weber Single-Stage,3.588915731416667,0.7832476151445535,23.16775616263262,24.583856564837042
Weber Two-Stage,3.589219083408443,0.7832292942162875,23.169023979058178,24.5851243812626
Linear Regression,2.9949223799879596,0.8191218136896472,20.453779728976325,21.869880131180746
