range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,34.214209688109165,0.10279658377810656,,,0.2231119550635377,0.23521755130669833
medium,27.32091151144037,0.09104443434004006,,-0.20000000000000018,0.16392039661457194,0.23520721737985426
long,15.436455146857627,0.07836795205181864,,,-0.09287134372418344,0.23521755130669839
