model,mse,r_squared,aic,bic
Basic Single-Stage,0.004406590599109341,0.8416158742771589,-158.7328126470475,-155.93041788372318
Basic Two-Stage,0.004727860615073004,0.8300686090037177,-156.62212970774806,-153.81973494442374
Weber Single-Stage,0.00296428385261135,0.8934560640861264,-170.6234755002738,-167.82108073694948
Weber Two-Stage,0.002964410600020738,0.8934515084603717,-170.62219321459457,-167.81979845127026
Linear Regression,0.002334701211599195,0.9160848728951729,-177.7832938457096,-174.9808990823853
