range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,44.8216912194698,0.12995733003594825,,,0.5381083757473492,0.23502816576403177
medium,,0.1572193370132912,,0.7999999999999998,-0.2381720326450374,0.2553572644078719
long,29.64754742967827,0.07549573972189007,,,0.053766485102440906,0.23502816576403165
