range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-281.3271847018849,0.06000833275471,0.6841494049623891,0.08713356724018591,-0.070056
long,Combo_NonOracle,0.0,-280.24673362762,0.06066020868954051,0.6772499054238761,0.10189875459400682,-0.08520232891579553
long,EmpiricalLinear,2.0,-271.1452368550222,0.06383508177504282,0.6425811804245953,0.07475994467138697,-0.05622364842809311
long,Combo_Oracle,0.0,-257.4474855298136,0.07619382507119064,0.49078858455961605,0.05513631225602666,-0.029811580830563508
long,LLM(Combined),,,0.0,1.0,0.09367319008126071,-0.083256
medium,Equal,0.0,-283.77663383520303,0.05526143800709718,0.7950171232876713,0.08028714273004803,-0.031923061224489804
medium,EmpiricalLinear,2.0,-276.5918072219628,0.05708683744466627,0.7812514473119812,0.07405042671575593,-0.020412424639454432
medium,Combo_NonOracle,0.0,-270.7401596179942,0.06312397115178539,0.7325381493635613,0.09303436063702247,-0.044527128352253045
medium,Combo_Oracle,0.0,-259.9772580617402,0.07045161167782164,0.6668382879285943,0.07265156508751977,0.010419000090842609
medium,LLM(Combined),,,0.0,1.0,0.07383398768002915,-0.03298428571428572
short,Combo_Oracle,0.0,-252.42680299133946,0.0721184145355136,0.7065229377050433,0.05285082831894337,0.020417667439102314
short,EmpiricalLinear,2.0,-226.87770609853393,0.09026765250660523,0.5402241893324193,0.05473598202768885,-0.02263077919937161
short,Equal,0.0,-221.05066898773455,0.09999739579942403,0.43576606583072097,0.0629591405529544,-0.03412833333333332
short,Combo_NonOracle,0.0,-208.979552070792,0.11339586705115773,0.27443508477395273,0.07652238341706367,-0.046718075268018834
short,LLM(Combined),,,0.0,1.0,0.0644707721568464,0.031184166666666676
