model,mse,r_squared,aic,bic
Basic Single-Stage,4.940520793780346,-0.2408095720560064,51.92412855679283,54.72652332011714
Basic Two-Stage,5.1371550243410535,-0.2901941704936344,53.09498871043867,55.89738347376298
Weber Single-Stage,3.968046824210469,0.003426827381208919,45.34822725467177,48.15062201799608
Weber Two-Stage,4.073777824498222,-0.023127465717862616,46.13713080434644,48.93952556767075
Linear Regression,3.849132650183235,0.033292068627005844,44.43544291153383,47.23783767485814
