model,mse,r_squared,aic,bic
Basic Single-Stage,0.019946862971750745,0.005882211348975153,-113.43899781783277,-110.63660305450846
Basic Two-Stage,0.02154516279957895,-0.07377433879087025,-111.12672615894108,-108.32433139561677
Weber Single-Stage,0.02342286285819224,-0.16735572212228167,-108.61999987929536,-105.81760511597105
Weber Two-Stage,0.024068793838442515,-0.19954782564337137,-107.80392776921717,-105.00153300589285
Linear Regression,0.010272541422847524,0.48803397418582106,-133.34550447971105,-130.54310971638674
