range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-182.349709663534,0.16146012083037162,-1.347230131217401,0.14095602767129672,-0.08193062144155627
long,EmpiricalLinear,2.0,-173.58125609450644,0.16934578980064,-1.5821052041160386,0.13494019223928178,-0.06973777371305397
long,Combo_NonOracle,0.0,-170.94602732939347,0.18096343706113566,-1.9485384653389923,0.13170344900143463,-0.05564687572396654
long,Combo_Oracle,0.0,-154.1433646126229,0.21407397499695563,-3.126224674242798,0.11852764029296183,-0.024673815101538796
long,LLM(Combined),,,0.0,1.0,0.26145260182296903,-0.21464999999999995
medium,Combo_NonOracle,0.0,-268.061933352042,0.06852070383415514,-1.089268103953294,0.19809649969047868,-0.1357625779424182
medium,EmpiricalLinear,2.0,-257.83501466803017,0.07292307600529084,-1.3663582946518504,0.17834755205900196,-0.11806074792963407
medium,Equal,0.0,-245.5663576262154,0.0858062375570903,-2.2763347055516157,0.16395430018313042,-0.10274336233583713
medium,Combo_Oracle,0.0,-186.2500974513698,0.1552837835344352,-9.730074860170399,0.12611730231308974,-0.013765199802912163
medium,LLM(Combined),,,0.0,1.0,0.2053028762584684,-0.14267000000000002
short,Combo_NonOracle,0.0,-247.33372516319565,0.0843030485346517,-0.4036474653059783,0.132220974653212,-0.07152811096532848
short,EmpiricalLinear,2.0,-234.62030944485508,0.091978254453485,-0.6708667359852645,0.11467867186470392,-0.06013401621373859
short,Equal,0.0,-227.38457093869263,0.10291563444586806,-1.0918676210085922,0.1018052293584555,-0.05027471112063143
short,Combo_Oracle,0.0,-167.99431407996747,0.1863845734132427,-5.86106311500866,0.09148103263862788,0.03843901490445103
short,LLM(Combined),,,0.0,1.0,0.17802680416162056,-0.13545
