range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-298.0052097041281,0.04495496910357454,0.8986769693858114,0.2004736412249298,-0.19259316016133404
long,Bayes(range),0.0,-276.15735491428376,0.059729323806164525,0.8211339318149254,0.17218839133961888,-0.16316138154735235
long,Bayes(stimulus),0.0,-243.50624361127444,0.08334575607967862,0.651727049187495,0.15748980494536077,-0.14745887180889292
long,Equal,0.0,-223.12709437496247,0.10261131337553896,0.4721102164570865,0.18637998790051447,-0.1640404081632653
long,LLM(Combined),,,0.0,1.0,0.2069842296368671,-0.20108122448979593
medium,Bayes(stimulus),0.0,-303.5326255230461,0.04234952039208088,0.8901938199380285,0.1265383183016132,-0.09688875043652756
medium,EmpiricalLinear,3.0,-302.8130922334716,0.040082997206110825,0.9016328320821383,0.1517627716386855,-0.1158359533929405
medium,Bayes(range),0.0,-282.9656117848275,0.05246765175821937,0.8314560974214708,0.1319019702698669,-0.08506447630529695
medium,Equal,0.0,-221.0206767972278,0.10002864173158939,0.38739782523198596,0.14907081512097978,-0.07816458333333333
medium,LLM(Combined),,,0.0,1.0,0.1325146988859475,-0.10118541666666665
short,EmpiricalLinear,3.0,-304.7547014265154,0.04196302769456012,0.6935541684473059,0.0758153693164061,-0.027258558963947868
short,Bayes(range),0.0,-241.38624276167133,0.08516838975889811,-0.2623417891734716,0.08032065928789488,0.038863624898202914
short,Bayes(stimulus),0.0,-233.261650281668,0.09253013337480803,-0.4900006685158509,0.07293133688640459,0.039088391602150274
short,Equal,0.0,-224.59240791157285,0.1010884639858595,-0.7783747445022693,0.09103741040845546,0.0549391836734694
short,LLM(Combined),,,0.0,1.0,0.08001488313088372,-0.03312204081632652
