range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,40.13308080490864,0.1561892894307362,,,0.04810472078906904,0.23521755130669833
medium,50.70548559166224,0.10365141562708925,,1.2469135802469122,0.19453112203464346,0.23520721737985426
long,53.945299155886566,0.08171425019473401,,,0.4703019764382889,0.23521755130669839
