range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-224.52198747324493,0.10590425213956589,0.1776534427424008,0.20281604901203087,-0.1691641008983022
long,Combo_NonOracle,0.0,-211.330806699907,0.12083756575472242,-0.07061178334338969,0.22170617762482603,-0.18598314661902132
long,Equal,0.0,-211.2801677784541,0.12089877209054092,-0.07169662512297648,0.21639744677406403,-0.18202599666666663
long,EmpiricalLinear,2.0,-204.66426049934068,0.12410310027336686,-0.12925843968194695,0.21038497178575327,-0.17636039136211346
long,LLM(Combined),,,0.0,1.0,0.22280825197692597,-0.1700559998
medium,EmpiricalLinear,2.0,-232.89713570679433,0.09357693403431855,0.21574221048392916,0.16045635579499667,-0.05291786541364075
medium,Equal,0.0,-230.55968881684632,0.09969927356806568,0.10976389213947269,0.15878715083406467,-0.05279500000000001
medium,Combo_NonOracle,0.0,-222.60637477464695,0.10795252327782834,-0.04372674756283246,0.16040102649268143,-0.05270918447992767
medium,Combo_Oracle,0.0,-218.6924775344673,0.11226144749917236,-0.12871031182916726,0.1514495823039471,-0.02577695940500206
medium,LLM(Combined),,,0.0,1.0,0.1624850983936681,-0.050269999999999995
short,EmpiricalLinear,2.0,-240.71383973464134,0.08654087810612318,0.3063411532097474,0.20187088530042452,0.16450359943702886
short,Equal,0.0,-236.14827358035026,0.09428032668589986,0.1767239303351722,0.18762855790097627,0.15660400000000002
short,Combo_NonOracle,0.0,-227.44918304187283,0.10284915996753692,0.02027355170327616,0.17900172852285381,0.15108651371998363
short,Combo_Oracle,0.0,-224.1625259430317,0.10628562221360512,-0.046290719259819424,0.21654376642576964,0.19494106030330444
short,LLM(Combined),,,0.0,1.0,0.22310685901603297,0.16654400000000003
