range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,19.513492731606092,0.06468847191935144,,,0.35612233156070683,0.23521755130669833
medium,20.314355912493156,0.050467369947616025,,3.1499999999999972,0.711180885025988,0.23520721737985426
long,19.15970528614664,0.03218441084968362,,,0.2993465464388514,0.23521755130669839
