model,mse,r_squared,aic,bic
Basic Single-Stage,0.18402573981514386,0.9585220549615721,-46.78022620548544,-43.97783144216113
Basic Two-Stage,0.18499264158267478,0.9583041229569976,-46.623014729535434,-43.820619966211126
Weber Single-Stage,0.19064909431342542,0.9570292032869873,-45.71946493953835,-42.91707017621404
Weber Two-Stage,0.19127537992911858,0.9568880434667786,-45.621076445529425,-42.81868168220512
Linear Regression,0.17911033739772445,0.9596299477569836,-47.592430095973455,-44.79003533264915
