range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,40.15005438454504,0.10085235509619765,,,0.3445801804507419,0.23502816576403177
medium,47.09930635718606,0.07805533646197926,,0.2783505154639171,0.13898019747713752,0.23525030686203605
long,43.09525207813056,0.028855688399363057,,,0.32620546847845827,0.23502816576403165
