range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-220.50065965887228,0.11024979802497692,0.458356670177434,0.23608058228097192,-0.19046748329932117
long,Combo_NonOracle,0.0,-209.7615802165956,0.12274873692230043,0.32858373441379085,0.2638302927772683,-0.2307684160262295
long,EmpiricalLinear,2.0,-206.53389387600902,0.12180438304120966,0.33887492856602996,0.2624188504077843,-0.22888982013042564
long,Equal,0.0,-199.36968715796775,0.13619101295701863,0.1734774738087066,0.2816506693603902,-0.2536713698719581
long,LLM(Combined),,,0.0,1.0,0.28762444784823143,-0.19305
medium,Equal,0.0,-258.0818731645957,0.07571199083074988,0.6359053890018067,0.14056812069440056,-0.07957
medium,Combo_NonOracle,0.0,-255.39465965126738,0.07777411645014999,0.6158020077742954,0.12593258498296825,-0.049237466885672265
medium,EmpiricalLinear,2.0,-250.42271036148333,0.07853372695727995,0.6082605265624618,0.12502744603624963,-0.046749465879263326
medium,Combo_Oracle,0.0,-222.21186880722942,0.10837924358928189,0.25393416914475975,0.1198688440452477,0.0032096641983530706
medium,LLM(Combined),,,0.0,1.0,0.15403373331838713,-0.07607000000000003
short,Equal,0.0,-198.73059963993506,0.13706417990011321,0.0606705294154698,0.1690040570536089,0.14976031746031748
short,Combo_Oracle,0.0,-196.8648653563272,0.13964543812824654,0.024957580498503162,0.1975574796779807,0.18725781910096867
short,Combo_NonOracle,0.0,-196.81290796080307,0.13971801311327328,0.02394384058395982,0.18096506932954395,0.16634725408029014
short,EmpiricalLinear,2.0,-192.56209642490822,0.14006888183358313,0.019035417094486085,0.18201545876106812,0.16770778387343951
short,LLM(Combined),,,0.0,1.0,0.14102717114088334,0.09195000000000002
