range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,54.144093991694625,0.13154937339504283,,,0.3348544936141524,0.23521755130669833
medium,48.370474391077785,0.05608342743627081,,-0.2151545365786268,0.20783557090716398,0.23520721737985426
long,48.6973972769603,0.04198657919486944,,,0.20193735432815071,0.23521755130669839
