range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,29.015181338537317,0.2208738212344347,,,0.3261164290232479,0.23502816576403177
medium,11.827891416050983,0.14134498265616222,,4251398048237749.0,-0.2427293642901057,0.23525030686203605
long,15.34220946368997,0.09617871017980158,,,-0.4508860676224272,0.23502816576403165
