range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-316.2059363836334,0.039872860912213696,0.9044584950491011,0.19888010558292513,-0.19350167329173523
long,Bayes(range),0.0,-315.0549438787327,0.04282858870172498,0.8897687303530979,0.18307838283948272,-0.17705060301869305
long,Equal,0.0,-286.3935134938988,0.05704384278780666,0.8044513460045335,0.17927397061481068,-0.16905599999999996
long,Bayes(stimulus),0.0,-260.51302053177403,0.07389351523575709,0.6718669792061551,0.17980347213610712,-0.1692436809790266
long,LLM(Combined),,,0.0,1.0,0.20252617248148447,-0.19385599999999997
medium,EmpiricalLinear,3.0,-288.0199731521851,0.052855170830843484,0.8090759738307663,0.16116461697133977,-0.11397638911659053
medium,Bayes(range),0.0,-271.4022578522349,0.06626969477737207,0.699865746476573,0.1450288629556741,-0.0879318599743666
medium,Bayes(stimulus),0.0,-255.61758079437428,0.07760093460188448,0.5884529186620647,0.1289729448402073,-0.072962315690771
medium,Equal,0.0,-250.15196086628814,0.08196035627057753,0.5409147943325616,0.14529995058498818,-0.08037000000000002
medium,LLM(Combined),,,0.0,1.0,0.1414045884686915,-0.10587000000000002
short,EmpiricalLinear,3.0,-315.4635240886798,0.04016998350677532,0.6083428216178152,0.08466367759120602,-0.010303937591673385
short,Equal,0.0,-249.4718291404204,0.08251969461892114,-0.6527912621359229,0.0863466996474098,0.05264400000000002
short,Bayes(range),0.0,-223.68608881057202,0.10679321460349193,-1.7681530789678348,0.0995411420318743,0.07692755084002183
short,Bayes(stimulus),0.0,-221.93610965335387,0.10867852172818734,-1.866752690539827,0.09038492601671393,0.06573977699184952
short,LLM(Combined),,,0.0,1.0,0.08457485761146748,-0.01805599999999999
