range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,-25.508733845812724,0.33373070520513076,,,0.2940073273384548,0.23502816576403177
medium,-1.3106899736454114,0.10891821852665552,,-0.39393939393939376,-0.2595998796281049,0.23525030686203605
long,1.9910289603142393,0.15979748399538193,,,-0.24636008165385018,0.23502816576403165
