range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,41.50807890008508,0.12915591921167205,1.0,,0.05084715258257455,0.09379755851339078
medium,40.78539866358756,0.08076550539568396,,2.027889474164165,-0.017372279754975403,0.09685955351392779
long,40.50364370234837,0.06868267368036826,,,0.14224943337270715,0.0854984353538326
