range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.006129679955464852,0.9938703200445351
short,1,0.028386321530099866,0.9716136784699001
short,2,0.9999977872963371,2.212703662851645e-06
short,3,0.99999751504159,2.4849584100428146e-06
short,4,0.0012803902450902306,0.9987196097549098
short,5,0.0007624666591411315,0.9992375333408589
short,6,0.0011566676880224818,0.9988433323119775
short,7,0.0526366668277829,0.9473633331722171
short,8,0.019836760982350633,0.9801632390176493
short,9,0.0038593018168788617,0.9961406981831211
medium,0,0.009690419558111462,0.9903095804418885
medium,1,0.088202716259671,0.911797283740329
medium,2,0.009064716812228715,0.9909352831877712
medium,3,0.18094281235125587,0.8190571876487441
medium,4,0.02080579306213086,0.9791942069378692
medium,5,0.025021308002058987,0.974978691997941
medium,6,0.03205179921985963,0.9679482007801403
medium,7,0.08021143395037447,0.9197885660496256
medium,8,0.05304283446500275,0.9469571655349972
medium,9,0.7087372022535064,0.29126279774649355
long,0,0.00993163247899478,0.9900683675210052
long,1,0.3027857295776763,0.6972142704223236
long,2,0.9625061651577326,0.037493834842267426
long,3,0.09374040625308966,0.9062595937469103
long,4,0.0034612033294340204,0.996538796670566
long,5,0.05234045744630753,0.9476595425536924
long,6,0.05662930557864578,0.9433706944213542
long,7,0.1254499482622381,0.8745500517377619
long,8,0.9086785845984242,0.09132141540157579
long,9,0.29448614947077106,0.7055138505292289
