model,mse,r_squared,aic,bic
Basic Single-Stage,0.0023135113595555783,0.9381177944549007,-178.05670068528488,-175.25430592196057
Basic Two-Stage,0.0023136052434757364,0.9381152832314219,-178.05548381483348,-175.25308905150916
Weber Single-Stage,0.00245875816527583,0.9342327075504316,-176.23076722006215,-173.42837245673783
Weber Two-Stage,0.0024590077223837574,0.934226032353362,-176.2277236958721,-173.42532893254779
Linear Regression,0.0018302674463178134,0.951043686970571,-185.0824087473437,-182.28001398401938
