model,mse,r_squared,aic,bic
Basic Single-Stage,0.0034769791730040202,0.8843508390849563,-165.83911553835307,-163.03672077502875
Basic Two-Stage,0.003765543734384821,0.8747527806172449,-163.44792438060597,-160.64552961728165
Weber Single-Stage,0.008061896222085927,0.7318501241803901,-140.61447362729461,-137.8120788639703
Weber Two-Stage,0.008598843643945121,0.7139905064767094,-138.68033770473693,-135.8779429414126
Linear Regression,0.0025571779650872123,0.9149447059479314,-175.0538001884064,-172.25140542508208
