range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-182.21676290859108,0.09670285573700658,0.5847625459800314,0.17930897842436594,-0.16097487179487183
long,Combo_NonOracle,0.0,-181.81699687772442,0.09719975000238959,0.5804843019734449,0.17965368228452744,-0.16195343499039852
long,EmpiricalLinear,2.0,-177.04775821487738,0.09816307964247012,0.5721276025677681,0.18025339868497375,-0.16294116872291184
long,Combo_Oracle,0.0,-159.21579493176952,0.12986911541683246,0.25108990370035633,0.11471696581759205,-0.08025125537388092
long,LLM(Combined),,,0.0,1.0,0.18510582766595282,-0.16347487179487177
medium,Combo_NonOracle,0.0,-194.1593522009312,0.07771334247572195,0.5666533642447308,0.13952751926498697,-0.07607936671331911
medium,Equal,0.0,-193.16182749725246,0.0787400787401181,0.5551271093796587,0.1392643447680856,-0.07595763157894737
medium,EmpiricalLinear,2.0,-190.9699587604901,0.07688886631424806,0.5757995085616263,0.13991662906757626,-0.07620224268004326
medium,Combo_Oracle,0.0,-163.57188089442582,0.11622101595110418,0.03079959410801636,0.11654044831285154,-0.004118549087738057
medium,LLM(Combined),,,0.0,1.0,0.12780353894078786,-0.09595763157894736
short,Combo_NonOracle,0.0,-198.99255015257285,0.06305263539752096,0.6824955368203023,0.07519960752918983,0.04620648380770287
short,EmpiricalLinear,2.0,-196.67477876346194,0.06159653221860167,0.6969907591327285,0.07581928504701747,0.04477327218471764
short,Equal,0.0,-196.65118784987192,0.06513674185042485,0.6611594247552437,0.07516388910241407,0.0476263888888889
short,Combo_Oracle,0.0,-168.50535611008678,0.09629372066744686,0.25947575333095396,0.11171321635555752,0.0912862173587602
short,LLM(Combined),,,0.0,1.0,0.06089488737433819,0.012834722222222233
