range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-213.93476712456336,0.11087546202441512,-0.00963929690600529,0.25159803209483256,-0.22926139813198174
long,Bayes(range),0.0,-206.4273753799035,0.12691042531800112,-0.3227871266750937,0.2827779709546752,-0.2622512851414791
long,Equal,0.0,-198.62033368658828,0.137215398380713,-0.5463260145185431,0.2708726379870826,-0.2368493333
long,Bayes(stimulus),0.0,-186.70391051254543,0.15458068203273878,-0.9624825277354379,0.3022450471689559,-0.2693562492770757
long,LLM(Combined),,,0.0,1.0,0.2889422685243542,-0.24005599999999996
medium,EmpiricalLinear,3.0,-190.8088315711681,0.13972370867996425,-0.09236454992443122,0.14704063539293072,-0.0796714951843967
medium,Bayes(stimulus),0.0,-187.41402218271793,0.15348687479252054,-0.3181653010562677,0.1777335664195747,-0.1112150751848155
medium,Bayes(range),0.0,-187.15968953291969,0.1538777388650735,-0.32488743261561326,0.17086550339532824,-0.09310887715128315
medium,Equal,0.0,-173.4754064336957,0.1764435887188877,-0.7419639111454563,0.2052488627008686,-0.048369999999999996
medium,LLM(Combined),,,0.0,1.0,0.21106296226481805,-0.09938999999999996
short,EmpiricalLinear,3.0,-225.91181007084344,0.09836029123200074,0.37029765092137434,0.20112095235328944,0.16743089331637845
short,Bayes(stimulus),0.0,-221.0544043842225,0.10964098278049639,0.2175771215130755,0.18081939846835754,0.14854326561025843
short,Bayes(range),0.0,-215.084112219263,0.11638622155294433,0.11834466497194451,0.18229333758152125,0.14059346230089942
short,Equal,0.0,-195.77398336000894,0.141177144436028,-0.2972524154589371,0.21142122721661086,0.16482733333333335
short,LLM(Combined),,,0.0,1.0,0.23758458396958335,0.197944
