model,mse,r_squared,aic,bic
Basic Single-Stage,0.05521149238995997,-0.20186393201894237,-82.89698119674001,-80.0945864334157
Basic Two-Stage,0.05837403610019118,-0.27070733860382656,-81.22600833723723,-78.42361357391292
Weber Single-Stage,0.05437135847061857,-0.18357559000872437,-83.35698111812063,-80.55458635479631
Weber Two-Stage,0.054578983154030807,-0.18809523995094168,-83.24264217047852,-80.4402474071542
Linear Regression,0.0402013742054867,0.12488180297844398,-92.41487675789443,-89.61248199457012
