model,mse,r_squared,aic,bic
Basic Single-Stage,0.009437098975788946,0.8053686309622335,-135.8900209636314,-133.08762620030708
Basic Two-Stage,0.009128099848563848,0.8117414499098348,-136.88864545835503,-134.0862506950307
Weber Single-Stage,0.009718968747730516,0.7995553296771567,-135.00718627307063,-132.20479150974631
Weber Two-Stage,0.0094605163569503,0.8048856693056474,-135.81567851993813,-133.01328375661382
Linear Regression,0.009315096693463556,0.8078848143037076,-136.28034643172393,-133.4779516683996
