range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,159.34925904979985,4.9209056585144975,-14.998488702431294,1.9790921752156971,1.3355
long,Combo_NonOracle,0.0,164.75348552555522,5.194159676480166,-16.824586908544234,1.3311114157634316,0.8603988020376702
long,EmpiricalLinear,2.0,168.71585439926292,5.192205423419267,-16.81117676994217,3.5474026049134215,1.9088015506771583
long,Combo_Oracle,0.0,197.78689231832064,7.227324578235257,-33.50992373094837,1.6975998808765662,-1.2245254856568377
long,LLM(Combined),,,0.0,1.0,6.118312131462402,5.8629999999999995
medium,EmpiricalLinear,2.0,138.71987999600938,3.846635230097262,-5.725728451557007,5.748606604558405,5.183795609924769
medium,Equal,0.0,154.00667997025158,4.664901874637879,-8.891504318181816,4.0312497913178245,3.8092000000000006
medium,Combo_NonOracle,0.0,174.47037526226913,5.724205443361326,-13.893876344457924,2.7506090779573795,2.670057745426228
medium,Combo_Oracle,0.0,206.93700248660875,7.919832248571356,-27.510792202504916,0.7784098195103233,0.4162702419435413
medium,LLM(Combined),,,0.0,1.0,8.323604190493443,8.1617
short,EmpiricalLinear,2.0,114.76631151404828,3.0272757271573902,-0.9929537074278676,7.771244202999287,7.386847151224365
short,Equal,0.0,147.93152818632956,4.38993878089433,-3.1909278227209468,5.182871148600937,5.042730000000001
short,Combo_NonOracle,0.0,183.2936626602597,6.252220162075427,-7.500838760234533,3.2431757319606422,3.1001347542775775
short,Combo_Oracle,0.0,213.5518941660204,8.461436359556396,-14.56974279462922,1.2623275222572605,0.8082552437132882
short,LLM(Combined),,,0.0,1.0,9.206127570428297,8.97023
