model,mse,r_squared,aic,bic
Basic Single-Stage,0.13807357277408094,0.9699530270541075,-55.398840720741745,-52.59644595741744
Basic Two-Stage,0.13723663859468735,0.97013515704568,-55.58123802597389,-52.77884326264958
Weber Single-Stage,0.13219587137073957,0.9712321069786866,-56.70389053172063,-53.90149576839632
Weber Two-Stage,0.12795558079229344,0.9721548606507578,-57.681928555049645,-54.879533791725336
Linear Regression,0.1521148557320105,0.9668974238659952,-52.49338519118638,-49.69099042786207
