range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,50.25519196116883,0.19752465719369747,,,0.2691004498604837,0.23521755130669833
medium,13.58107702188736,0.04349109254424908,,-1.0,-0.053004340941969416,0.23520721737985426
long,33.03369994393986,0.06418460872353156,,,-0.31161377769762616,0.23521755130669839
