model,mse,r_squared,aic,bic
Basic Single-Stage,0.9298636535600573,0.4733308444279096,1.8185128830310782,4.6209076463553895
Basic Two-Stage,1.019527954676433,0.42254552598565776,4.580221344662364,7.382616107986675
Weber Single-Stage,0.5795215996179949,0.6717624671767177,-12.36651855454286,-9.564123791218549
Weber Two-Stage,0.5925313883871606,0.6643938014169637,-11.700492305668847,-8.898097542344537
Linear Regression,0.4815800163767566,0.7272359882069974,-17.920424107603335,-15.118029344279023
