range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.998003992015968,0.001996007984031989
short,1,0.0013869625520110957,0.9986130374479889
short,2,0.19999999999999948,0.8000000000000005
short,3,0.9084791386271871,0.0915208613728129
short,4,0.37353171495693105,0.626468285043069
short,5,0.7014670760832481,0.2985329239167519
short,6,0.1509959957423083,0.8490040042576917
short,7,0.6695260863450992,0.33047391365490075
short,8,0.1009268795056643,0.8990731204943357
short,9,0.19487750556792868,0.8051224944320713
medium,0,0.9986684420772303,0.0013315579227697327
medium,1,0.998003992015968,0.001996007984031989
medium,2,0.9995002498750625,0.0004997501249375258
medium,3,0.9986684420772303,0.0013315579227697327
medium,4,0.31645569620253183,0.6835443037974682
medium,5,0.7727975270479132,0.22720247295208684
medium,6,0.000546149645002731,0.9994538503549972
medium,7,0.3516998827667058,0.6483001172332943
medium,8,0.00044822949350067226,0.9995517705064993
medium,9,0.8517887563884154,0.14821124361158455
long,0,0.4000000000000001,0.5999999999999999
long,1,0.00023142791020597082,0.9997685720897941
long,2,0.0013315579227696438,0.9986684420772304
long,3,0.28741930155549533,0.7125806984445047
long,4,0.39999999999999997,0.6000000000000001
long,5,0.22806700203231872,0.7719329979676812
long,6,0.39432176656151363,0.6056782334384864
long,7,0.7272727272727268,0.27272727272727315
long,8,0.008264462809917342,0.9917355371900827
long,9,0.9988765450314455,0.0011234549685544826
