range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,36.29503205460447,0.16645246309713604,,,-0.011777838712724427,0.23502816576403177
medium,29.297389657500208,0.16463201344286674,,0.7027027027027014,-0.19293645232261158,0.23525030686203605
long,38.57520042865389,0.1421479532452289,,,0.13452499636359325,0.23502816576403165
