range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,3.7188155661904454,0.38309702691250597,,,-0.48647075831857733,0.23502816576403182
medium,0.7144967931803357,0.1596753593159543,,2882303761517119.0,-0.07962771378024365,0.23525030686203616
long,1.9840993518313064,0.1244775942473315,,,0.36927447293799764,0.23502816576403177
