range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.25078306137757933,0.7492169386224207
short,1,0.597250040361442,0.402749959638558
short,2,0.27231887195081994,0.7276811280491801
short,3,0.9286542639243478,0.0713457360756522
short,4,0.9975306187752822,0.002469381224717848
short,5,0.9967219729475044,0.00327802705249558
short,6,0.06165665070306286,0.9383433492969372
short,7,0.5472631948167365,0.45273680518326354
short,8,0.17811828576614278,0.8218817142338573
short,9,0.6049801976957757,0.3950198023042243
medium,0,0.1505107923096967,0.8494892076903033
medium,1,0.6164860857034473,0.3835139142965527
medium,2,0.4289380313237521,0.5710619686762479
medium,3,0.17059502101242197,0.829404978987578
medium,4,0.23134323620900119,0.7686567637909988
medium,5,0.4429146718094098,0.5570853281905902
medium,6,0.048831619570242096,0.9511683804297579
medium,7,0.2485935440570969,0.7514064559429031
medium,8,0.7374190559356442,0.26258094406435584
medium,9,0.9798083064316383,0.0201916935683617
long,0,0.40601641124988813,0.5939835887501119
long,1,0.6096578446404259,0.39034215535957406
long,2,0.8202246282074904,0.17977537179250958
long,3,0.899018266258614,0.10098173374138597
long,4,0.3282545361328816,0.6717454638671184
long,5,0.22480768958642497,0.7751923104135751
long,6,0.17518147397091624,0.8248185260290838
long,7,0.6512322959021593,0.34876770409784075
long,8,0.2604392284067497,0.7395607715932503
long,9,0.5902727040117072,0.40972729598829283
