scope,model,aic,weight,r2,mse,k,gain,w_p,delta_aic
overall,SeqGain_weber,839.5926207104428,0.9662365227624539,0.8958301754796639,36.0700749269105,4,0.8283691368783322,0.15337561566999353,0.0
overall,Linear_weber,847.1666214063989,0.021898284574967997,0.8956972661088155,36.116096421014646,3,,,7.5740006959561015
overall,StaticGain_weber,848.3922197588653,0.011865192662153069,0.896232411831675,35.93079567380458,4,0.8183815712626813,0.050271536219155664,8.799599048422465
overall,Seq_weber,896.6087644591486,4.019621353045505e-13,0.8767590181573408,42.6736962416877,3,,0.2900143452011209,57.01614374870576
overall,Static_weber,902.318268005384,2.314100426342551e-14,0.8867589640895638,39.21109274109411,3,,0.22275972022158455,62.725647294941155
overall,SeqGain_basic,937.5106839166226,5.277718043778398e-22,0.9169519173054106,28.756413665123418,4,1.323999981556518,0.09834355445820667,97.9180632061798
overall,Linear_basic,939.7449007827404,1.726999280524976e-22,0.9145742256979364,29.579718444886534,3,,,100.15228007229757
overall,StaticGain_basic,941.4128024527068,7.500874701220777e-23,0.9147631481978606,29.514301720235004,4,1.3080041456290656,0.033439786468971326,101.82018174226403
overall,Static_basic,1006.7373127299975,4.898631124999306e-37,0.8664783093095789,46.2335173333334,3,,0.0,167.14469201955467
overall,Seq_basic,1007.0649672174626,4.15839241177938e-37,0.8661863306577678,46.33461851015094,3,,0.009900990099009901,167.47234650701978
range:long,Seq_weber,348.9253530993553,0.3296266994058551,0.7242883166627625,67.25159379961899,3,,0.07742792534796304,0.0
range:long,Static_weber,349.67390361207697,0.22671314588875668,0.7311501936972613,65.57784475336403,3,,0.05715140471589104,0.7485505127216925
range:long,Linear_weber,349.6739036120982,0.22671314588635325,0.7311501976882774,65.57784377987538,3,,,0.7485505127428951
range:long,SeqGain_weber,350.92192475478606,0.1214709297113615,0.7247943247776784,67.1281683002287,4,0.994424294012875,0.07408061842907848,1.9965716554307846
range:long,StaticGain_weber,351.67390361207805,0.08340310541573046,0.7311501903566329,65.57784556821011,4,2.1298972265990317,0.5573267137978908,2.7485505127227725
range:long,Linear_basic,356.8365565619681,0.006311409763338898,0.7323262090617373,65.29099108566102,3,,,7.911203462612832
range:long,SeqGain_basic,358.47512702074596,0.00278173223436158,0.7342541368754156,64.8207309333486,4,1.3239239387883694,0.056008812607158724,9.549773921390681
range:long,StaticGain_basic,358.8365565619655,0.002321837896744134,0.7323262090617569,65.29099108565624,4,1.5799105375532903,0.19674202997797344,9.911203462610217
range:long,Static_basic,362.63633188205813,0.00034731310322122673,0.6994047884552207,73.32118400000256,3,,0.0,13.710978782702853
range:long,Seq_basic,362.8592539012853,0.00031068069427711255,0.6980616106104233,73.64881193990556,3,,0.009900990099009901,13.933900801930008
range:medium,SeqGain_weber,264.4244322273572,0.3915121132553474,0.802345370256321,8.78290206543822,4,1.1753551420190878,0.3942591040475858,0.0
range:medium,Seq_weber,264.4825444910592,0.3802999653142454,0.7563877326916347,10.825057265207597,3,,0.2859466359150028,0.058112263701957545
range:medium,SeqGain_basic,265.52713200028927,0.22557812902492771,0.7726751839475314,10.101314596181075,4,2.12858256272681,0.6290649847265717,1.1026997729320556
range:medium,Static_weber,276.17739637397545,0.001098048356087085,0.6276689448268156,16.54475383525355,3,,0.14098070894789871,11.75296414661824
range:medium,Linear_weber,276.1773963739776,0.0010980483560858992,0.627668955363728,16.544753367039526,3,,,11.7529641466204
range:medium,StaticGain_weber,278.17739637397545,0.0004039494156165378,0.6276689447164117,16.544753840159416,4,2.345118448628075,0.6336989717330526,13.75296414661824
range:medium,Seq_basic,286.78096804615495,5.471232030470438e-06,0.6380679005971619,16.082669996224755,3,,0.19684594448260218,22.356535818797738
range:medium,Linear_basic,288.3602318758611,2.484004337658649e-06,0.6264537221458821,16.598752984214443,3,,,23.93579964850386
range:medium,StaticGain_basic,290.3602318758586,9.138141276064451e-07,0.6264537221459032,16.5987529842135,4,1.7501329951440163,0.3204128669919659,25.93579964850136
range:medium,Static_basic,290.4419542199455,8.772271942401988e-07,0.6105730315332752,17.304420999999994,3,,0.0,26.017521992588286
range:short,SeqGain_weber,205.5155314017966,0.32189137487958797,0.6385995536165237,5.335571630227089,4,0.761473822970652,0.1702095781777288,0.0
range:short,Linear_weber,205.93792664449836,0.26060778097927406,0.6096789939101501,5.762543205508106,3,,,0.42239524270175366
range:short,Static_weber,205.9379266444984,0.2606077809792704,0.60967899637665,5.7625431690936875,3,,0.3248823409395239,0.4223952427017821
range:short,StaticGain_weber,207.93792664449836,0.09587224483158499,0.6096789947707447,5.762543192802632,4,2.048275314438185,0.6703970224481339,2.4223952427017537
range:short,Seq_weber,208.84155276992502,0.06102010862689854,0.6496289422172365,5.172738148681605,3,,0.424390996232692,3.3260213681284085
range:short,Linear_basic,233.11229264994313,3.274528507145868e-07,0.6276034155266277,5.497914214531079,3,,,27.59676124814652
range:short,SeqGain_basic,233.63556706344926,2.5207001108053266e-07,0.6384411359861868,5.337910444754332,4,1.6917335817606365,0.1669341879344549,28.12003566165265
range:short,StaticGain_basic,235.11229264994205,1.20463171730943e-07,0.6276034155266339,5.4979142145309865,4,2.1220605143285725,0.29815465539685104,29.59676124814544
range:short,Static_basic,241.4702756771343,5.014594515618874e-09,0.5598484786908338,6.498221000000006,3,,0.0,35.9547442753377
range:short,Seq_basic,241.5986833357002,4.702756069174558e-09,0.5587166494321408,6.514930874443644,3,,0.009900990099009901,36.08315193390359
