range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,10.534980420962295,0.4191296571827737,,,-0.41278172565771754,0.23521755130669833
medium,32.04374258917515,0.2638869725178012,,-1.7559055118110234,-0.21549860208767166,0.23520721737985426
long,31.602704084271785,0.25855143999214225,,,-0.35568741575002755,0.23521755130669839
