model,mse,r_squared,aic,bic
Basic Single-Stage,3.7189465186666664,0.432278725827271,43.40322109493787,46.20561585826218
Basic Two-Stage,3.7190226404820743,0.43226710533909807,43.4038351479944,46.20622991131871
Weber Single-Stage,4.167946606233884,0.36373595422841554,46.82271201672229,49.6251067800466
Weber Two-Stage,4.168057741198839,0.3637189887561796,46.823511931887865,49.62590669521217
Linear Regression,3.616194899567826,0.4479644260182538,42.56267850483745,45.36507326816176
