range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,54.45259901303946,0.11773447608721867,,,0.2988219814418646,0.23521755130669833
medium,41.76303527965829,0.0654403114730656,,-1.4642857142857104,0.2717826647724677,0.23520721737985426
long,43.39142437896879,0.05667601594785194,,,0.2862619042270158,0.23521755130669839
