range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,56.62441510569226,0.2991191453616859,,,0.260660685588208,0.23521755130669833
medium,52.61999346132741,0.08813908280154005,,-0.209876543209876,0.23120814509694215,0.23520721737985426
long,28.289775260111348,0.041296645792912486,,,-0.16456266965314215,0.23521755130669839
