model,mse,r_squared,aic,bic
Basic Single-Stage,0.0043493129595555706,0.8842247064048546,-159.1252247523207,-156.32282998899638
Basic Two-Stage,0.004340690692619706,0.8844542243759085,-159.184743386521,-156.3823486231967
Weber Single-Stage,0.004514829518416312,0.8798187856594046,-158.00499151938232,-155.202596756058
Weber Two-Stage,0.004514902166954938,0.8798168518123886,-158.0045088973925,-155.20211413406818
Linear Regression,0.0036530233259628444,0.9027593893550306,-164.35779312103276,-161.55539835770844
