range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-215.0890496836353,0.11638047516658453,0.6632836544437539,0.09075846153389776,0.014794000000000003
long,Combo_NonOracle,0.0,-213.2068069823342,0.1185917839801664,0.6503664082635563,0.09490425966415646,0.024574746024908948
long,EmpiricalLinear,2.0,-211.363024371961,0.11606205851214488,0.6651236438514223,0.08998750825387836,0.012239239710328125
long,Combo_Oracle,0.0,-204.77312930614326,0.12902729690489945,0.5861269522290846,0.08252389645667424,-0.036866417381071465
long,LLM(Combined),,,0.0,1.0,0.13459274326649262,-0.01905599999999999
medium,Equal,0.0,-185.3827304699756,0.1566365219225708,0.6644683543126654,0.11490850551634549,0.024929999999999994
medium,Combo_NonOracle,0.0,-183.52269100433875,0.1595772879671659,0.651751235388875,0.12136562042473702,0.02567245787020993
medium,EmpiricalLinear,2.0,-181.68079949909304,0.15617033209132156,0.66646263590825,0.11358929798651378,0.024736067770419944
medium,Combo_Oracle,0.0,-172.38280508765052,0.17838198392696678,0.5648395630892402,0.07497220212197521,0.0028701088535136154
medium,LLM(Combined),,,0.0,1.0,0.19169013965251316,0.03812999999999999
short,Equal,0.0,-214.81476382427775,0.11670012853463359,0.4805287736264675,0.08421257471423137,-0.0011759999999999937
short,Combo_NonOracle,0.0,-214.63805865668664,0.11690652599613918,0.4786896607306982,0.08578035336482659,-0.019704111912097155
short,EmpiricalLinear,2.0,-210.25719420723763,0.11735263038002243,0.4747035267298997,0.0847788780616889,0.0036635985781731575
short,Combo_Oracle,0.0,-200.03716791503038,0.13528499127665206,0.3018993151085496,0.09221098942093228,0.03399630852755794
short,LLM(Combined),,,0.0,1.0,0.1314278073316298,-0.01115599999999999
