model,mse,r_squared,aic,bic
Basic Single-Stage,0.020262295915663222,-0.09433250665183857,-112.9683233738495,-110.16592861052519
Basic Two-Stage,0.021644449667193044,-0.16898030499539396,-110.98880070976669,-108.18640594644238
Weber Single-Stage,0.01716130269245914,0.07314691923276817,-117.95120013163057,-115.14880536830626
Weber Two-Stage,0.01956439969003222,-0.05664030586884383,-114.0197778409938,-111.21738307766948
Linear Regression,0.01071008371094384,0.42156640083476105,-132.09428638436094,-129.29189162103663
