range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.637853254426951,0.36214674557304904
short,1,0.653567240078625,0.346432759921375
short,2,0.9076659149290273,0.09233408507097274
short,3,0.9117440800606601,0.0882559199393399
short,4,0.8347319976391216,0.16526800236087835
short,5,0.587266099584254,0.412733900415746
short,6,0.2636665084141636,0.7363334915858364
short,7,0.9047627554162941,0.09523724458370586
short,8,0.6590855721184875,0.3409144278815125
short,9,0.6203230493600929,0.37967695063990714
medium,0,0.49554238861505784,0.5044576113849422
medium,1,0.4544394679827842,0.5455605320172159
medium,2,0.672972324882224,0.327027675117776
medium,3,0.6350358831913221,0.3649641168086779
medium,4,0.5617268069035657,0.4382731930964343
medium,5,0.2558399648549448,0.7441600351450552
medium,6,0.525316692974645,0.474683307025355
medium,7,0.13506442223243273,0.8649355777675672
medium,8,0.05389658179224751,0.9461034182077525
medium,9,0.1885693526522932,0.8114306473477069
long,0,0.6871963745690026,0.3128036254309974
long,1,0.3807666338233204,0.6192333661766796
long,2,0.9794598055326799,0.02054019446732014
long,3,0.9595198243536772,0.04048017564632278
long,4,0.8948954382841113,0.10510456171588867
long,5,0.6431732806007096,0.35682671939929045
long,6,0.9825158857120527,0.017484114287947272
long,7,0.8047011607359974,0.1952988392640026
long,8,0.7259341976564567,0.2740658023435433
long,9,0.5668740919544522,0.43312590804554785
