model,mse,r_squared,aic,bic
Basic Single-Stage,0.2015284196293661,0.946859859758236,-44.05459715388239,-41.25220239055808
Basic Two-Stage,0.23913532794854225,0.9369434599481471,-38.92164439537812,-36.11924963205381
Weber Single-Stage,0.1924899723065086,0.9492431680736974,-45.43118070389144,-42.628785940567134
Weber Two-Stage,0.24590338278943752,0.9351588214139365,-38.08437519368872,-35.28198043036441
Linear Regression,0.2762683244483603,0.9271520238557771,-34.59137227527527,-31.788977511950957
