model,mse,r_squared,aic,bic
Basic Single-Stage,0.011573028405452046,0.5290244705316538,-129.76974864760214,-126.96735388427783
Basic Two-Stage,0.011599277613174022,0.5279562337597508,-129.7017874695804,-126.8993927062561
Weber Single-Stage,0.01062015945565727,0.5678023895361664,-132.34721277536346,-129.54481801203914
Weber Two-Stage,0.010620585843366755,0.5677850372779503,-132.34600844596946,-129.54361368264514
Linear Regression,0.0060599676012279965,0.7533837860274484,-149.17657464431608,-146.37417988099176
