range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-400.65085425434336,0.1348955813512675,-0.01627090000406506,0.2179964468375899,-0.1859948440611433
long,EmpiricalLinear,2.0,-389.97181002001554,0.1394765140267441,-0.08646617681508761,0.22175710140641106,-0.18643068190919165
long,Combo_NonOracle,0.0,-389.532792867162,0.14260681739004133,-0.13578104694367377,0.23084270787371206,-0.19706257135616959
long,Equal,0.0,-387.65084303261733,0.14395504506615947,-0.15735827595480867,0.22030063491737828,-0.1801315
long,LLM(Combined),,,0.0,1.0,0.24642518366636149,-0.1881015
medium,Combo_Oracle,0.0,-432.68409138846494,0.11493133027892388,-0.17603529086148106,0.13226772150948254,-0.008139187887806251
medium,Combo_NonOracle,0.0,-410.8287151976019,0.128202584342817,-0.46331238113518647,0.13238801148382234,-0.012576204432040017
medium,EmpiricalLinear,2.0,-404.2513543271685,0.1298653971244389,-0.5015174482074243,0.13291502270239436,-0.013973267856030511
medium,Equal,0.0,-399.20301665987444,0.13587565902446744,-0.6437161204025292,0.1381744242253247,-0.014800999999999993
medium,LLM(Combined),,,0.0,1.0,0.17943707587878638,-0.0234816667
short,Equal,0.0,-419.57462576263447,0.12271715446505432,-0.14793711291091016,0.22928972882578064,0.1918185
short,EmpiricalLinear,2.0,-408.53860647581604,0.1271111939835897,-0.2316154843970475,0.21905779547166854,0.18511246669800976
short,Combo_Oracle,0.0,-406.486651850195,0.13101633626013162,-0.3084539584204198,0.22049544519134978,0.1941340319489508
short,Combo_NonOracle,0.0,-387.5586845483164,0.14402139374527675,-0.581108097671809,0.20730556225795033,0.17379388505957888
short,LLM(Combined),,,0.0,1.0,0.24782810725379797,0.1894185
