range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.2324561403508771,0.7675438596491229
short,1,0.22480620155038736,0.7751937984496127
short,2,0.24114671163575038,0.7588532883642496
short,3,0.14556962025316453,0.8544303797468354
short,4,0.13793103448275865,0.8620689655172413
short,5,0.99644128113879,0.003558718861209953
short,6,0.4237288135593221,0.5762711864406779
short,7,0.18699186991869918,0.8130081300813008
short,8,0.37185929648241195,0.6281407035175881
short,9,0.08469945355191263,0.9153005464480873
medium,0,0.999507631708518,0.000492368291482026
medium,1,0.9611801242236023,0.03881987577639767
medium,2,0.19999999999999982,0.8000000000000002
medium,3,0.3576017130620985,0.6423982869379015
medium,4,0.038461538461538464,0.9615384615384616
medium,5,0.08735332464146017,0.9126466753585398
medium,6,0.08819628647214844,0.9118037135278516
medium,7,0.04521510096575953,0.9547848990342405
medium,8,0.32531894013738955,0.6746810598626105
medium,9,0.05498281786941585,0.9450171821305842
long,0,0.2166666666666667,0.7833333333333333
long,1,0.13600000000000004,0.864
long,2,0.11538461538461513,0.8846153846153849
long,3,0.5000000000000002,0.4999999999999998
long,4,0.29166666666666674,0.7083333333333333
long,5,0.23076923076923067,0.7692307692307694
long,6,0.0857142857142859,0.9142857142857141
long,7,0.49999999999999994,0.5
long,8,0.07999999999999993,0.92
long,9,0.0769230769230769,0.9230769230769231
