model,mse,r_squared,aic,bic
Basic Single-Stage,0.007826801438846459,0.6984888707771486,-141.50220785817538,-138.69981309485107
Basic Two-Stage,0.007799713968081848,0.6995323588433582,-141.60620045318416,-138.80380568985984
Weber Single-Stage,0.004876494592828921,0.8121432614815794,-155.69370782187232,-152.891313058548
Weber Two-Stage,0.004865827024538431,0.8125542072026966,-155.75939267693542,-152.9569979136111
Linear Regression,0.004247165131103354,0.8363868606249418,-159.83804369383225,-157.03564893050793
