model,mse,r_squared,aic,bic
Basic Single-Stage,0.008582765927879387,0.718332332021844,-138.73647627337755,-135.93408151005323
Basic Two-Stage,0.009078335747622788,0.7020688108422599,-137.0526273377925,-134.25023257446819
Weber Single-Stage,0.010844361681791608,0.6441116894846254,-131.7205335549007,-128.91813879157638
Weber Two-Stage,0.011034578396855009,0.6378691915541697,-131.19892477666997,-128.39653001334565
Linear Regression,0.006077415958256876,0.8005524565530828,-149.09033450390484,-146.28793974058053
