range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-260.44707766254265,0.06963619687915576,0.7407865184722728,0.09527710186861924,-0.0861803831274663
long,Equal,0.0,-246.80190778751273,0.08475258108164023,0.6160334755946322,0.11633507012075077,-0.11045599999999998
long,Bayes(range),0.0,-246.78391080536807,0.08476783536114056,0.6158952459452626,0.11768632279203287,-0.11189877689780596
long,Bayes(stimulus),0.0,-244.5399848349481,0.08669146452597326,0.5982645321596377,0.11599742740324194,-0.1081371786327772
long,LLM(Combined),,,0.0,1.0,0.10338711012500543,-0.06725599999999998
medium,EmpiricalLinear,3.0,-272.9250667724784,0.06146725605311392,0.8906996783468836,0.09808202006316222,-0.028057403345092657
medium,Bayes(range),0.0,-266.9961240317185,0.0692549095484334,0.8612493839112477,0.10583582644478187,-0.0617039704837347
medium,Equal,0.0,-262.71687240651613,0.07228282541517038,0.8488514352846153,0.10584518312138724,-0.061381
medium,Bayes(stimulus),0.0,-261.86660336311786,0.07290004419507433,0.8462591171659105,0.10927147989597936,-0.08100567461440177
medium,LLM(Combined),,,0.0,1.0,0.10413105991969927,-0.050870000000000005
short,EmpiricalLinear,3.0,-263.3013599020498,0.06767668136241496,0.7438547508400064,0.07495539565409737,0.0010557864725580634
short,Equal,0.0,-254.5783729778808,0.07841157440072224,0.6561503830881942,0.059240708469767644,-0.004105999999999988
short,Bayes(range),0.0,-248.98188719696907,0.08292498524819271,0.6154268117883241,0.05860892057121944,0.0021633816548972994
short,Bayes(stimulus),0.0,-241.8619794479651,0.08904443229643236,0.5565734062416013,0.08758295420242625,-0.04881324946222915
short,LLM(Combined),,,0.0,1.0,0.08304633971464366,0.004944000000000012
