range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.4317757009345794,0.5682242990654206
short,1,0.9982788296041308,0.0017211703958691649
short,2,0.31740614334471,0.68259385665529
short,3,0.023231256599788815,0.9767687434002111
short,4,0.054054054054054015,0.9459459459459459
short,5,0.06914893617021278,0.9308510638297872
short,6,0.015748031496062968,0.984251968503937
short,7,0.23664122137404592,0.7633587786259541
short,8,0.07514450867052022,0.9248554913294798
short,9,0.08328154133001858,0.9167184586699815
medium,0,0.9998142517913557,0.00018574820864425412
medium,1,0.2504699553380032,0.7495300446619968
medium,2,0.04540223013746856,0.9545977698625314
medium,3,0.8125060701159798,0.18749392988402025
medium,4,0.23792049953396754,0.7620795004660325
medium,5,0.1479365036085663,0.8520634963914338
medium,6,0.0411262474490914,0.9588737525509086
medium,7,0.11650741112849856,0.8834925888715014
medium,8,0.07745454087743327,0.9225454591225667
medium,9,0.7451707305139698,0.25482926948603024
long,0,0.10476190476190447,0.8952380952380955
long,1,0.5179856115107914,0.48201438848920863
long,2,0.34701492537313483,0.6529850746268652
long,3,0.21726190476190513,0.7827380952380949
long,4,0.43181818181818193,0.5681818181818181
long,5,0.6621621621621618,0.33783783783783816
long,6,0.9987966305655837,0.001203369434416346
long,7,0.4632911392405059,0.5367088607594941
long,8,0.40000000000000097,0.599999999999999
long,9,0.10338680926916237,0.8966131907308377
